date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:28	67/67	---M--	200	added ('OK')	text/plain	date:Wed,%2015%20Jul%202020%2008:57:27%20GMT	http://adshapedigital.com/robots.txt		(from )
11:57:32	150104/150104	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:49:03%20GMT	http://adshapedigital.com/	adshapedigital.com/index.html	(from )
11:57:34	53593/53593	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:07:28%20GMT	http://adshapedigital.com/wp-includes/css/dist/block-library/style.min.css?ver=5.4.2	adshapedigital.com/wp-includes/css/dist/block-library/style.min7661.css	(from http://adshapedigital.com/)
11:57:35	746/746	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:51:20%20GMT	http://adshapedigital.com/comments/feed/	adshapedigital.com/comments/feed/index.html	(from http://adshapedigital.com/)
11:57:35	1954/1954	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:07:28%20GMT	http://adshapedigital.com/wp-includes/css/dist/block-library/theme.min.css?ver=5.4.2	adshapedigital.com/wp-includes/css/dist/block-library/theme.min7661.css	(from http://adshapedigital.com/)
11:57:35	19010/19010	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-blocks.css?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-blocks73af.css	(from http://adshapedigital.com/)
11:57:37	1746/1746	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:05:15%20GMT	http://adshapedigital.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.9	adshapedigital.com/wp-content/plugins/contact-form-7/includes/css/styles38c6.css	(from http://adshapedigital.com/)
11:57:37	78574/78574	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:51:23%20GMT	http://adshapedigital.com/feed/	adshapedigital.com/feed/index.html	(from http://adshapedigital.com/)
11:57:37	471/471	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:51:30%20GMT	http://adshapedigital.com/wp-content/themes/qik-child/style.css?ver=1.0.0	adshapedigital.com/wp-content/themes/qik-child/style8a54.css	(from http://adshapedigital.com/)
11:57:41	252236/252236	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-all.min.css?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-all.min73af.css	(from http://adshapedigital.com/)
11:57:43	18468/18468	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:05:19%20GMT	http://adshapedigital.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=2.9.13	adshapedigital.com/wp-content/plugins/elementor/assets/lib/animations/animations.mincaa5.css	(from http://adshapedigital.com/)
11:57:43	108733/108733	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:05:18%20GMT	http://adshapedigital.com/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=2.9.13	adshapedigital.com/wp-content/plugins/elementor/assets/css/frontend.mincaa5.css	(from http://adshapedigital.com/)
11:57:51	940774/940774	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-custom.css?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-custom73af.css	(from http://adshapedigital.com/)
11:57:51	17069/17069	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-responsive.css?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-responsive73af.css	(from http://adshapedigital.com/)
11:57:53	471/471	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:51:30%20GMT	http://adshapedigital.com/wp-content/themes/qik-child/style.css?ver=1594802937	adshapedigital.com/wp-content/themes/qik-child/style73af.css	(from http://adshapedigital.com/)
11:57:53	0/0	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-user-custom.css?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-user-custom.b73af.delayed	(from http://adshapedigital.com/)
11:57:54	1748/1748	---M--	200	added ('OK')	text/css	date:Wed,%2015%20Jul%202020%2008:57:28%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-dynamic.css?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/css/radiantthemes-dynamic73af.css	(from http://adshapedigital.com/)
11:57:55	16209/16209	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:05:19%20GMT	http://adshapedigital.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0	adshapedigital.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min87e8.css	(from http://adshapedigital.com/)
11:57:56	3142/3142	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:57:53%20GMT	http://adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiantthemes-addons-core.css?ver=1594802937	adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiantthemes-addons-core73af.css	(from http://adshapedigital.com/)
11:57:57	11836/11836	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:57:53%20GMT	http://adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiantthemes-custom-fonts.css?ver=1594802937	adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiantthemes-custom-fonts73af.css	(from http://adshapedigital.com/)
11:58:03	26817/26817	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:57:53%20GMT	http://adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiant-style-nav.css?ver=1594802937	adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiant-style-nav73af.css	(from http://adshapedigital.com/)
11:58:07	725778/725778	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:57:53%20GMT	http://adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiantthemes-addons-custom.css?ver=1594802937	adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiantthemes-addons-custom73af.css	(from http://adshapedigital.com/)
11:58:07	407/407	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2009:57:53%20GMT	http://adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiant-responsive-nav.css?ver=1594802937	adshapedigital.com/wp-content/plugins/radiantthemes-addons/assets/css/radiant-responsive-nav73af.css	(from http://adshapedigital.com/)
11:58:09	57180/57180	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:05:18%20GMT	http://adshapedigital.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.13	adshapedigital.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.mincaa5.css	(from http://adshapedigital.com/)
11:58:11	26702/26702	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:05:18%20GMT	http://adshapedigital.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=2.9.13	adshapedigital.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.mincaa5.css	(from http://adshapedigital.com/)
11:58:13	63826/63826	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2018:21:20%20GMT	http://adshapedigital.com/wp-content/uploads/elementor/css/post-4076.css?ver=1594750880	adshapedigital.com/wp-content/uploads/elementor/css/post-407695a6.css	(from http://adshapedigital.com/)
11:58:19	10056/10056	---M--	200	added ('OK')	application/javascript	date:Wed,%2030%20Jan%202019%2015:57:24%20GMT	http://adshapedigital.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	adshapedigital.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://adshapedigital.com/)
11:58:21	816/816	---M--	200	added ('OK')	text/xml	date:Wed,%2015%20Jul%202020%2008:58:19%20GMT	http://adshapedigital.com/xmlrpc.php?rsd	adshapedigital.com/xmlrpc0db0.php	(from http://adshapedigital.com/)
11:58:23	15055/15055	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2010:05:18%20GMT	http://adshapedigital.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=2.9.13	adshapedigital.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.mincaa5.js	(from http://adshapedigital.com/)
11:58:23	1045/1045	---M--	200	added ('OK')	application/xml	date:Wed,%2030%20Jan%202019%2015:57:25%20GMT	http://adshapedigital.com/wp-includes/wlwmanifest.xml	adshapedigital.com/wp-includes/wlwmanifest.xml	(from http://adshapedigital.com/)
11:58:25	96873/96873	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2009:07:29%20GMT	http://adshapedigital.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	adshapedigital.com/wp-includes/js/jquery/jquery4a5f.js	(from http://adshapedigital.com/)
11:58:25	2245/2245	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jul%202020%2008:58:23%20GMT	http://adshapedigital.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fadshapedigital.com%2F	adshapedigital.com/wp-json/oembed/1.0/embed584a.json	(from http://adshapedigital.com/)
11:58:27	2339/2339	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20Jul%202020%2008:58:25%20GMT	http://adshapedigital.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fadshapedigital.com%2F&format=xml	adshapedigital.com/wp-json/oembed/1.0/embedf0e4	(from http://adshapedigital.com/)
11:58:29	1337/1337	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jun%202020%2010:07:14%20GMT	http://adshapedigital.com/wp-content/uploads/2020/02/fav-icon32.png	adshapedigital.com/wp-content/uploads/2020/02/fav-icon32.png	(from http://adshapedigital.com/)
11:58:31	9586/9586	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jun%202020%2010:07:14%20GMT	http://adshapedigital.com/wp-content/uploads/2020/02/fav-icon192.png	adshapedigital.com/wp-content/uploads/2020/02/fav-icon192.png	(from http://adshapedigital.com/)
11:58:41	118024/118024	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20Jul%202020%2008:58:20%20GMT	http://adshapedigital.com/wp-json/	adshapedigital.com/wp-json/index.html	(from http://adshapedigital.com/)
11:58:41	85403/85403	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2008:58:33%20GMT	http://adshapedigital.com/wp-content/themes/saasfy/assets/images/Maintenance-More-Style-One-Image.png	adshapedigital.com/wp-content/themes/saasfy/assets/images/Maintenance-More-Style-One-Image.png	(from http://adshapedigital.com/)
11:58:43	92121/92121	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202020%2010:07:14%20GMT	http://adshapedigital.com/wp-content/uploads/2020/03/blog-banner-new.jpg	adshapedigital.com/wp-content/uploads/2020/03/blog-banner-new.jpg	(from http://adshapedigital.com/)
11:58:45	85403/85403	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2008:58:41%20GMT	http://adshapedigital.com/wp-content/themes/saasfy/assets/images/Maintenance-More-Style-Two-Image.png	adshapedigital.com/wp-content/themes/saasfy/assets/images/Maintenance-More-Style-Two-Image.21.delayed	(from http://adshapedigital.com/)
11:58:50	85403/85403	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2008:58:45%20GMT	http://adshapedigital.com/wp-content/themes/saasfy/assets/images/Maintenance-More-Style-Three-Image.png	adshapedigital.com/wp-content/themes/saasfy/assets/images/Maintenance-More-Style-Three-Image.png	(from http://adshapedigital.com/)
11:58:54	85403/85403	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2008:58:50%20GMT	http://adshapedigital.com/wp-content/themes/saasfy/assets/images/Coming-Soon-Style-One-Background-Image.png	adshapedigital.com/wp-content/themes/saasfy/assets/images/Coming-Soon-Style-One-Background-Image.23.delayed	(from http://adshapedigital.com/)
11:58:59	85403/85403	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2008:58:54%20GMT	http://adshapedigital.com/wp-content/themes/saasfy/assets/images/Coming-Soon-Style-Two-Background-Image.png	adshapedigital.com/wp-content/themes/saasfy/assets/images/Coming-Soon-Style-Two-Background-Image.png	(from http://adshapedigital.com/)
11:59:03	85403/85403	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2008:58:59%20GMT	http://adshapedigital.com/wp-content/themes/saasfy/assets/images/Coming-Soon-Style-Three-Background-Image.png	adshapedigital.com/wp-content/themes/saasfy/assets/images/Coming-Soon-Style-Three-Background-Image.25.delayed	(from http://adshapedigital.com/)
11:59:05	12633/12633	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jun%202020%2013:07:28%20GMT	http://adshapedigital.com/wp-content/uploads/2020/06/logo.png	adshapedigital.com/wp-content/uploads/2020/06/logo.png	(from http://adshapedigital.com/)
11:59:07	98388/98388	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Jun%202020%2010:07:14%20GMT	http://adshapedigital.com/wp-content/uploads/2020/02/mega-menu-logo.svg	adshapedigital.com/wp-content/uploads/2020/02/mega-menu-logo.svg	(from http://adshapedigital.com/)
11:59:15	184745/184745	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:53:03%20GMT	http://adshapedigital.com/seo-software/	adshapedigital.com/seo-software/index.html	(from http://adshapedigital.com/)
11:59:15	172895/172895	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:53:10%20GMT	http://adshapedigital.com/live-chat/	adshapedigital.com/live-chat/index.html	(from http://adshapedigital.com/)
11:59:15	169253/169253	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:53:28%20GMT	http://adshapedigital.com/crm-software/	adshapedigital.com/crm-software/index.html	(from http://adshapedigital.com/)
11:59:15	85534/85534	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2008:59:07%20GMT	http://adshapedigital.com/404	adshapedigital.com/404	(from http://adshapedigital.com/)
11:59:24	164724/164724	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:53:41%20GMT	http://adshapedigital.com/online-billing/	adshapedigital.com/online-billing/index.html	(from http://adshapedigital.com/)
11:59:24	197550/197550	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:53:21%20GMT	http://adshapedigital.com/online-support/	adshapedigital.com/online-support/index.html	(from http://adshapedigital.com/)
11:59:24	193372/193372	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:53:35%20GMT	http://adshapedigital.com/product-analysis/	adshapedigital.com/product-analysis/index.html	(from http://adshapedigital.com/)
11:59:24	170730/170730	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:53:55%20GMT	http://adshapedigital.com/app-development/	adshapedigital.com/app-development/index.html	(from http://adshapedigital.com/)
11:59:32	174520/174520	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:54:09%20GMT	http://adshapedigital.com/social-marketing/	adshapedigital.com/social-marketing/index.html	(from http://adshapedigital.com/)
11:59:32	209709/209709	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:54:18%20GMT	http://adshapedigital.com/helpdesk-software/	adshapedigital.com/helpdesk-software/index.html	(from http://adshapedigital.com/)
11:59:32	180929/180929	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:54:26%20GMT	http://adshapedigital.com/vpn/	adshapedigital.com/vpn/index.html	(from http://adshapedigital.com/)
11:59:34	6720/6720	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202020%2013:35:32%20GMT	http://adshapedigital.com/wp-content/uploads/2020/07/1.png	adshapedigital.com/wp-content/uploads/2020/07/1.png	(from http://adshapedigital.com/)
11:59:38	6553/6553	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202020%2013:35:34%20GMT	http://adshapedigital.com/wp-content/uploads/2020/07/2.png	adshapedigital.com/wp-content/uploads/2020/07/2.png	(from http://adshapedigital.com/)
11:59:38	139306/139306	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:54:38%20GMT	http://adshapedigital.com/about/	adshapedigital.com/about/index.html	(from http://adshapedigital.com/)
11:59:39	171413/171413	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:54:33%20GMT	http://adshapedigital.com/hosting/	adshapedigital.com/hosting/index.html	(from http://adshapedigital.com/)
11:59:40	6916/6916	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jul%202020%2013:35:36%20GMT	http://adshapedigital.com/wp-content/uploads/2020/07/3.png	adshapedigital.com/wp-content/uploads/2020/07/3.png	(from http://adshapedigital.com/)
11:59:46	40940/40940	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202020%2014:47:47%20GMT	http://adshapedigital.com/wp-content/uploads/2020/06/banner3-e1593528467426.jpg	adshapedigital.com/wp-content/uploads/2020/06/banner3-e1593528467426.jpg	(from http://adshapedigital.com/)
11:59:47	138684/138684	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:54:50%20GMT	http://adshapedigital.com/how-it-works/	adshapedigital.com/how-it-works/index.html	(from http://adshapedigital.com/)
11:59:47	157522/157522	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:54:45%20GMT	http://adshapedigital.com/features/	adshapedigital.com/features/index.html	(from http://adshapedigital.com/)
11:59:50	5612/5612	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202020%2014:30:28%20GMT	http://adshapedigital.com/wp-content/uploads/2020/06/icon1.png	adshapedigital.com/wp-content/uploads/2020/06/icon1.png	(from http://adshapedigital.com/)
11:59:53	9530/9530	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202020%2014:30:30%20GMT	http://adshapedigital.com/wp-content/uploads/2020/06/icon2.png	adshapedigital.com/wp-content/uploads/2020/06/icon2.png	(from http://adshapedigital.com/)
11:59:54	122195/122195	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:01%20GMT	http://adshapedigital.com/team/	adshapedigital.com/team/index.html	(from http://adshapedigital.com/)
11:59:58	11426/11426	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jun%202020%2014:30:33%20GMT	http://adshapedigital.com/wp-content/uploads/2020/06/icon3.png	adshapedigital.com/wp-content/uploads/2020/06/icon3.png	(from http://adshapedigital.com/)
11:59:58	98388/98388	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Jun%202020%2010:07:14%20GMT	http://adshapedigital.com/wp-content/uploads/2019/12/pos-logo.svg	adshapedigital.com/wp-content/uploads/2019/12/pos-logo.svg	(from http://adshapedigital.com/)
11:59:59	6182/6182	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2020:24:30%20GMT	http://adshapedigital.com/wp-content/uploads/elementor/css/post-6304.css?ver=1593030270	adshapedigital.com/wp-content/uploads/elementor/css/post-6304d794.css	(from http://adshapedigital.com/)
12:00:01	6526/6526	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:12:43%20GMT	http://adshapedigital.com/wp-content/uploads/elementor/css/post-19871.css?ver=1592993563	adshapedigital.com/wp-content/uploads/elementor/css/post-19871898b.css	(from http://adshapedigital.com/)
12:00:03	1128/1128	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:12:43%20GMT	http://adshapedigital.com/wp-content/uploads/elementor/css/post-25682.css?ver=1592993563	adshapedigital.com/wp-content/uploads/elementor/css/post-25682898b.css	(from http://adshapedigital.com/)
12:00:05	5800/5800	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2020:37:05%20GMT	http://adshapedigital.com/wp-content/uploads/elementor/css/post-5882.css?ver=1593031025	adshapedigital.com/wp-content/uploads/elementor/css/post-5882185c.css	(from http://adshapedigital.com/)
12:00:07	104075/104075	---M--	200	added ('OK')	image/gif	date:Tue,%2030%20Jun%202020%2014:01:20%20GMT	http://adshapedigital.com/wp-content/uploads/2020/06/pos-new-dashboard.gif	adshapedigital.com/wp-content/uploads/2020/06/pos-new-dashboard.gif	(from http://adshapedigital.com/)
12:00:09	3059/3059	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:12:47%20GMT	http://adshapedigital.com/wp-content/uploads/elementor/css/post-24232.css?ver=1592993567	adshapedigital.com/wp-content/uploads/elementor/css/post-24232543e.css	(from http://adshapedigital.com/)
12:00:09	123418/123418	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:54:55%20GMT	http://adshapedigital.com/blog/	adshapedigital.com/blog/index.html	(from http://adshapedigital.com/)
12:00:11	3059/3059	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:12:47%20GMT	http://adshapedigital.com/wp-content/uploads/elementor/css/post-24225.css?ver=1592993567	adshapedigital.com/wp-content/uploads/elementor/css/post-24225543e.css	(from http://adshapedigital.com/)
12:00:13	15535/15535	---M--	200	added ('OK')	text/css	date:Wed,%2024%20Jun%202020%2010:12:48%20GMT	http://adshapedigital.com/wp-content/uploads/elementor/css/post-4378.css?ver=1592993568	adshapedigital.com/wp-content/uploads/elementor/css/post-4378c0c4.css	(from http://adshapedigital.com/)
12:00:15	97877/97877	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:04%20GMT	http://adshapedigital.com/box-overlay/	adshapedigital.com/box-overlay/index.html	(from http://adshapedigital.com/)
12:00:17	97361/97361	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:54:57%20GMT	http://adshapedigital.com/metro-boxed/	adshapedigital.com/metro-boxed/index.html	(from http://adshapedigital.com/)
12:00:19	14627/14627	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2010:05:15%20GMT	http://adshapedigital.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.9	adshapedigital.com/wp-content/plugins/contact-form-7/includes/js/scripts38c6.js	(from http://adshapedigital.com/)
12:00:21	6911/6911	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/js/jquery.sidr.min.js?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/js/jquery.sidr.min73af.js	(from http://adshapedigital.com/)
12:00:23	2461/2461	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/js/jquery.onePageNav.min.js?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/js/jquery.onePageNav.min73af.js	(from http://adshapedigital.com/)
12:00:24	36919/36919	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/js/bootstrap.min.js?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/js/bootstrap.min73af.js	(from http://adshapedigital.com/)
12:00:24	94718/94718	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:16%20GMT	http://adshapedigital.com/3d-boxed-hover/	adshapedigital.com/3d-boxed-hover/index.html	(from http://adshapedigital.com/)
12:00:25	3278/3278	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/js/jquery.matchHeight-min.js?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/js/jquery.matchHeight-min73af.js	(from http://adshapedigital.com/)
12:00:29	8343/8343	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/js/wow.min.js?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/js/wow.min73af.js	(from http://adshapedigital.com/)
12:00:29	97770/97770	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:13%20GMT	http://adshapedigital.com/simple-zoom-out/	adshapedigital.com/simple-zoom-out/index.html	(from http://adshapedigital.com/)
12:00:29	94716/94716	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:22%20GMT	http://adshapedigital.com/masonry/	adshapedigital.com/masonry/index.html	(from http://adshapedigital.com/)
12:00:30	424320/424320	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jun%202020%2020:37:48%20GMT	http://adshapedigital.com/wp-content/uploads/2020/06/header.png	adshapedigital.com/wp-content/uploads/2020/06/header.png	(from http://adshapedigital.com/)
12:00:37	101881/101881	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:29%20GMT	http://adshapedigital.com/on-hover-overlay-data/	adshapedigital.com/on-hover-overlay-data/index.html	(from http://adshapedigital.com/)
12:00:37	100772/100772	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:24%20GMT	http://adshapedigital.com/classic-overlay/	adshapedigital.com/classic-overlay/index.html	(from http://adshapedigital.com/)
12:00:37	59928/59928	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/js/jquery.nicescroll.min.js?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/js/jquery.nicescroll.min73af.js	(from http://adshapedigital.com/)
12:00:39	167161/167161	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:19%20GMT	http://adshapedigital.com/portfolio-filter/	adshapedigital.com/portfolio-filter/index.html	(from http://adshapedigital.com/)
12:00:39	4324/4324	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jun%202020%2009:51:06%20GMT	http://adshapedigital.com/wp-content/themes/qik/assets/js/jquery.sticky.min.js?ver=1594802937	adshapedigital.com/wp-content/themes/qik/assets/js/jquery.sticky.min73af.js	(from http://adshapedigital.com/)
12:00:43	96908/96908	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:34%20GMT	http://adshapedigital.com/project/sitting-alone/	adshapedigital.com/project/sitting-alone/index.html	(from http://adshapedigital.com/)
12:00:43	90939/90939	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:31%20GMT	http://adshapedigital.com/masonry-style-two/	adshapedigital.com/masonry-style-two/index.html	(from http://adshapedigital.com/)
12:00:45	95034/95034	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:40%20GMT	http://adshapedigital.com/project/nature/	adshapedigital.com/project/nature/index.html	(from http://adshapedigital.com/)
12:00:45	27890/27890	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2008:55:40%20GMT	http://adshapedigital.com/shop/	adshapedigital.com/shop/index.html	(from http://adshapedigital.com/)
